root_note_name,mode,midi_program_num,play_style_name,midi_program_name,path,sampling_rate,play_style,midi_category,name,mode_idx
C,ionian,95,DOWN,Sweep Pad,C_ionian_DOWN_95_Sweep_Pad.wav,44100,1,Synth Pad,C_ionian_DOWN_95_Sweep_Pad,0
C,ionian,104,DOWN,Sitar,C_ionian_DOWN_104_Sitar.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_104_Sitar,0
C,ionian,105,DOWN,Banjo,C_ionian_DOWN_105_Banjo.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_105_Banjo,0
C,ionian,106,DOWN,Shamisen,C_ionian_DOWN_106_Shamisen.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_106_Shamisen,0
C,ionian,107,DOWN,Koto,C_ionian_DOWN_107_Koto.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_107_Koto,0
C,ionian,108,DOWN,Kalimba,C_ionian_DOWN_108_Kalimba.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_108_Kalimba,0
C,ionian,109,DOWN,Bagpipe,C_ionian_DOWN_109_Bagpipe.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_109_Bagpipe,0
C,ionian,110,DOWN,Fiddle,C_ionian_DOWN_110_Fiddle.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_110_Fiddle,0
C,ionian,111,DOWN,Shanai,C_ionian_DOWN_111_Shanai.wav,44100,1,Ethnic Timbres,C_ionian_DOWN_111_Shanai,0
C,dorian,0,UP,Acoustic Grand Piano,C_dorian_UP_0_Acoustic_Grand_Piano.wav,44100,0,Piano Timbres,C_dorian_UP_0_Acoustic_Grand_Piano,1
C,dorian,1,UP,Bright Acoustic Piano,C_dorian_UP_1_Bright_Acoustic_Piano.wav,44100,0,Piano Timbres,C_dorian_UP_1_Bright_Acoustic_Piano,1
C,dorian,2,UP,Electric Grand Piano,C_dorian_UP_2_Electric_Grand_Piano.wav,44100,0,Piano Timbres,C_dorian_UP_2_Electric_Grand_Piano,1
C,dorian,3,UP,Honky-tonk Piano,C_dorian_UP_3_Honky-tonk_Piano.wav,44100,0,Piano Timbres,C_dorian_UP_3_Honky-tonk_Piano,1
C,dorian,4,UP,Rhodes Piano,C_dorian_UP_4_Rhodes_Piano.wav,44100,0,Piano Timbres,C_dorian_UP_4_Rhodes_Piano,1
C,dorian,5,UP,Chorused Piano,C_dorian_UP_5_Chorused_Piano.wav,44100,0,Piano Timbres,C_dorian_UP_5_Chorused_Piano,1
C,dorian,6,UP,Harpsichord,C_dorian_UP_6_Harpsichord.wav,44100,0,Piano Timbres,C_dorian_UP_6_Harpsichord,1
C,dorian,7,UP,Clavinet,C_dorian_UP_7_Clavinet.wav,44100,0,Piano Timbres,C_dorian_UP_7_Clavinet,1
C,dorian,10,UP,Music Box,C_dorian_UP_10_Music_Box.wav,44100,0,Chromatic Percussion,C_dorian_UP_10_Music_Box,1
C,dorian,11,UP,Vibraphone,C_dorian_UP_11_Vibraphone.wav,44100,0,Chromatic Percussion,C_dorian_UP_11_Vibraphone,1
C,dorian,12,UP,Marimba,C_dorian_UP_12_Marimba.wav,44100,0,Chromatic Percussion,C_dorian_UP_12_Marimba,1
C,dorian,13,UP,Xylophone,C_dorian_UP_13_Xylophone.wav,44100,0,Chromatic Percussion,C_dorian_UP_13_Xylophone,1
C,dorian,15,UP,Dulcimer,C_dorian_UP_15_Dulcimer.wav,44100,0,Chromatic Percussion,C_dorian_UP_15_Dulcimer,1
C,dorian,16,UP,Hammond Organ,C_dorian_UP_16_Hammond_Organ.wav,44100,0,Organ Timbres,C_dorian_UP_16_Hammond_Organ,1
C,dorian,17,UP,Percussive Organ,C_dorian_UP_17_Percussive_Organ.wav,44100,0,Organ Timbres,C_dorian_UP_17_Percussive_Organ,1
C,dorian,18,UP,Rock Organ,C_dorian_UP_18_Rock_Organ.wav,44100,0,Organ Timbres,C_dorian_UP_18_Rock_Organ,1
C,dorian,19,UP,Church Organ,C_dorian_UP_19_Church_Organ.wav,44100,0,Organ Timbres,C_dorian_UP_19_Church_Organ,1
C,dorian,20,UP,Reed Organ,C_dorian_UP_20_Reed_Organ.wav,44100,0,Organ Timbres,C_dorian_UP_20_Reed_Organ,1
C,dorian,24,UP,Acoustic Nylon Guitar,C_dorian_UP_24_Acoustic_Nylon_Guitar.wav,44100,0,Guitar Timbres,C_dorian_UP_24_Acoustic_Nylon_Guitar,1
C,dorian,25,UP,Acoustic Steel Guitar,C_dorian_UP_25_Acoustic_Steel_Guitar.wav,44100,0,Guitar Timbres,C_dorian_UP_25_Acoustic_Steel_Guitar,1
C,dorian,26,UP,Electric Jazz Guitar,C_dorian_UP_26_Electric_Jazz_Guitar.wav,44100,0,Guitar Timbres,C_dorian_UP_26_Electric_Jazz_Guitar,1
C,dorian,27,UP,Electric Clean Guitar,C_dorian_UP_27_Electric_Clean_Guitar.wav,44100,0,Guitar Timbres,C_dorian_UP_27_Electric_Clean_Guitar,1
C,dorian,28,UP,Electric Muted Guitar,C_dorian_UP_28_Electric_Muted_Guitar.wav,44100,0,Guitar Timbres,C_dorian_UP_28_Electric_Muted_Guitar,1
C,dorian,29,UP,Overdriven Guitar,C_dorian_UP_29_Overdriven_Guitar.wav,44100,0,Guitar Timbres,C_dorian_UP_29_Overdriven_Guitar,1
C,dorian,30,UP,Distortion Guitar,C_dorian_UP_30_Distortion_Guitar.wav,44100,0,Guitar Timbres,C_dorian_UP_30_Distortion_Guitar,1
C,dorian,32,UP,Acoustic Bass,C_dorian_UP_32_Acoustic_Bass.wav,44100,0,Bass Timbres,C_dorian_UP_32_Acoustic_Bass,1
C,dorian,33,UP,Fingered Electric Bass,C_dorian_UP_33_Fingered_Electric_Bass.wav,44100,0,Bass Timbres,C_dorian_UP_33_Fingered_Electric_Bass,1
C,dorian,34,UP,Plucked Electric Bass,C_dorian_UP_34_Plucked_Electric_Bass.wav,44100,0,Bass Timbres,C_dorian_UP_34_Plucked_Electric_Bass,1
C,dorian,35,UP,Fretless Bass,C_dorian_UP_35_Fretless_Bass.wav,44100,0,Bass Timbres,C_dorian_UP_35_Fretless_Bass,1
C,dorian,36,UP,Slap Bass 1,C_dorian_UP_36_Slap_Bass_1.wav,44100,0,Bass Timbres,C_dorian_UP_36_Slap_Bass_1,1
C,dorian,37,UP,Slap Bass 2,C_dorian_UP_37_Slap_Bass_2.wav,44100,0,Bass Timbres,C_dorian_UP_37_Slap_Bass_2,1
C,dorian,38,UP,Synth Bass 1,C_dorian_UP_38_Synth_Bass_1.wav,44100,0,Bass Timbres,C_dorian_UP_38_Synth_Bass_1,1
C,dorian,39,UP,Synth Bass 2,C_dorian_UP_39_Synth_Bass_2.wav,44100,0,Bass Timbres,C_dorian_UP_39_Synth_Bass_2,1
C,dorian,40,UP,Violin,C_dorian_UP_40_Violin.wav,44100,0,String Timbres,C_dorian_UP_40_Violin,1
C,dorian,41,UP,Viola,C_dorian_UP_41_Viola.wav,44100,0,String Timbres,C_dorian_UP_41_Viola,1
C,dorian,42,UP,Cello,C_dorian_UP_42_Cello.wav,44100,0,String Timbres,C_dorian_UP_42_Cello,1
C,dorian,43,UP,Contrabass,C_dorian_UP_43_Contrabass.wav,44100,0,String Timbres,C_dorian_UP_43_Contrabass,1
C,dorian,44,UP,Tremolo Strings,C_dorian_UP_44_Tremolo_Strings.wav,44100,0,String Timbres,C_dorian_UP_44_Tremolo_Strings,1
C,dorian,45,UP,Pizzicato Strings,C_dorian_UP_45_Pizzicato_Strings.wav,44100,0,String Timbres,C_dorian_UP_45_Pizzicato_Strings,1
C,dorian,46,UP,Orchestral Harp,C_dorian_UP_46_Orchestral_Harp.wav,44100,0,String Timbres,C_dorian_UP_46_Orchestral_Harp,1
C,dorian,48,UP,String Ensemble 1,C_dorian_UP_48_String_Ensemble_1.wav,44100,0,Ensemble Timbres,C_dorian_UP_48_String_Ensemble_1,1
C,dorian,49,UP,String Ensemble 2,C_dorian_UP_49_String_Ensemble_2.wav,44100,0,Ensemble Timbres,C_dorian_UP_49_String_Ensemble_2,1
C,dorian,50,UP,Synth Strings 1,C_dorian_UP_50_Synth_Strings_1.wav,44100,0,Ensemble Timbres,C_dorian_UP_50_Synth_Strings_1,1
C,dorian,51,UP,Synth Strings 2,C_dorian_UP_51_Synth_Strings_2.wav,44100,0,Ensemble Timbres,C_dorian_UP_51_Synth_Strings_2,1
C,dorian,52,UP,"Choir ""Aah""","C_dorian_UP_52_Choir_""Aah"".wav",44100,0,Ensemble Timbres,"C_dorian_UP_52_Choir_""Aah""",1
C,dorian,53,UP,"Choir ""Ooh""","C_dorian_UP_53_Choir_""Ooh"".wav",44100,0,Ensemble Timbres,"C_dorian_UP_53_Choir_""Ooh""",1
C,dorian,54,UP,Synth Voice,C_dorian_UP_54_Synth_Voice.wav,44100,0,Ensemble Timbres,C_dorian_UP_54_Synth_Voice,1
C,dorian,56,UP,Trumpet,C_dorian_UP_56_Trumpet.wav,44100,0,Brass Timbres,C_dorian_UP_56_Trumpet,1
C,dorian,57,UP,Trombone,C_dorian_UP_57_Trombone.wav,44100,0,Brass Timbres,C_dorian_UP_57_Trombone,1
C,dorian,58,UP,Tuba,C_dorian_UP_58_Tuba.wav,44100,0,Brass Timbres,C_dorian_UP_58_Tuba,1
C,dorian,59,UP,Muted Trumpet,C_dorian_UP_59_Muted_Trumpet.wav,44100,0,Brass Timbres,C_dorian_UP_59_Muted_Trumpet,1
C,dorian,60,UP,French Horn,C_dorian_UP_60_French_Horn.wav,44100,0,Brass Timbres,C_dorian_UP_60_French_Horn,1
C,dorian,61,UP,Brass Section,C_dorian_UP_61_Brass_Section.wav,44100,0,Brass Timbres,C_dorian_UP_61_Brass_Section,1
C,dorian,62,UP,Synth Brass 1,C_dorian_UP_62_Synth_Brass_1.wav,44100,0,Brass Timbres,C_dorian_UP_62_Synth_Brass_1,1
C,dorian,63,UP,Synth Brass 2,C_dorian_UP_63_Synth_Brass_2.wav,44100,0,Brass Timbres,C_dorian_UP_63_Synth_Brass_2,1
C,dorian,64,UP,Soprano Sax,C_dorian_UP_64_Soprano_Sax.wav,44100,0,Reed Timbres,C_dorian_UP_64_Soprano_Sax,1
C,dorian,65,UP,Alto Sax,C_dorian_UP_65_Alto_Sax.wav,44100,0,Reed Timbres,C_dorian_UP_65_Alto_Sax,1
C,dorian,66,UP,Tenor Sax,C_dorian_UP_66_Tenor_Sax.wav,44100,0,Reed Timbres,C_dorian_UP_66_Tenor_Sax,1
C,dorian,67,UP,Baritone Sax,C_dorian_UP_67_Baritone_Sax.wav,44100,0,Reed Timbres,C_dorian_UP_67_Baritone_Sax,1
C,dorian,68,UP,Oboe,C_dorian_UP_68_Oboe.wav,44100,0,Reed Timbres,C_dorian_UP_68_Oboe,1
C,dorian,69,UP,English Horn,C_dorian_UP_69_English_Horn.wav,44100,0,Reed Timbres,C_dorian_UP_69_English_Horn,1
C,dorian,70,UP,Bassoon,C_dorian_UP_70_Bassoon.wav,44100,0,Reed Timbres,C_dorian_UP_70_Bassoon,1
C,dorian,71,UP,Clarinet,C_dorian_UP_71_Clarinet.wav,44100,0,Reed Timbres,C_dorian_UP_71_Clarinet,1
C,dorian,72,UP,Piccolo,C_dorian_UP_72_Piccolo.wav,44100,0,Pipe Timbres,C_dorian_UP_72_Piccolo,1
C,dorian,73,UP,Flute,C_dorian_UP_73_Flute.wav,44100,0,Pipe Timbres,C_dorian_UP_73_Flute,1
C,dorian,74,UP,Recorder,C_dorian_UP_74_Recorder.wav,44100,0,Pipe Timbres,C_dorian_UP_74_Recorder,1
C,dorian,75,UP,Pan Flute,C_dorian_UP_75_Pan_Flute.wav,44100,0,Pipe Timbres,C_dorian_UP_75_Pan_Flute,1
C,dorian,76,UP,Bottle Blow,C_dorian_UP_76_Bottle_Blow.wav,44100,0,Pipe Timbres,C_dorian_UP_76_Bottle_Blow,1
C,dorian,79,UP,Ocarina,C_dorian_UP_79_Ocarina.wav,44100,0,Pipe Timbres,C_dorian_UP_79_Ocarina,1
C,dorian,80,UP,Square Wave Lead,C_dorian_UP_80_Square_Wave_Lead.wav,44100,0,Synth Lead,C_dorian_UP_80_Square_Wave_Lead,1
C,dorian,81,UP,Sawtooth Wave Lead,C_dorian_UP_81_Sawtooth_Wave_Lead.wav,44100,0,Synth Lead,C_dorian_UP_81_Sawtooth_Wave_Lead,1
C,dorian,82,UP,Calliope Lead,C_dorian_UP_82_Calliope_Lead.wav,44100,0,Synth Lead,C_dorian_UP_82_Calliope_Lead,1
C,dorian,83,UP,Chiff Lead,C_dorian_UP_83_Chiff_Lead.wav,44100,0,Synth Lead,C_dorian_UP_83_Chiff_Lead,1
C,dorian,84,UP,Charang Lead,C_dorian_UP_84_Charang_Lead.wav,44100,0,Synth Lead,C_dorian_UP_84_Charang_Lead,1
C,dorian,85,UP,Voice Lead,C_dorian_UP_85_Voice_Lead.wav,44100,0,Synth Lead,C_dorian_UP_85_Voice_Lead,1
C,dorian,87,UP,Bass Lead,C_dorian_UP_87_Bass_Lead.wav,44100,0,Synth Lead,C_dorian_UP_87_Bass_Lead,1
C,dorian,88,UP,New Age Pad,C_dorian_UP_88_New_Age_Pad.wav,44100,0,Synth Pad,C_dorian_UP_88_New_Age_Pad,1
C,dorian,89,UP,Warm Pad,C_dorian_UP_89_Warm_Pad.wav,44100,0,Synth Pad,C_dorian_UP_89_Warm_Pad,1
C,dorian,90,UP,Polysynth Pad,C_dorian_UP_90_Polysynth_Pad.wav,44100,0,Synth Pad,C_dorian_UP_90_Polysynth_Pad,1
C,dorian,91,UP,Choir Pad,C_dorian_UP_91_Choir_Pad.wav,44100,0,Synth Pad,C_dorian_UP_91_Choir_Pad,1
C,dorian,92,UP,Bowed Pad,C_dorian_UP_92_Bowed_Pad.wav,44100,0,Synth Pad,C_dorian_UP_92_Bowed_Pad,1
C,dorian,93,UP,Metallic Pad,C_dorian_UP_93_Metallic_Pad.wav,44100,0,Synth Pad,C_dorian_UP_93_Metallic_Pad,1
C,dorian,94,UP,Halo Pad,C_dorian_UP_94_Halo_Pad.wav,44100,0,Synth Pad,C_dorian_UP_94_Halo_Pad,1
C,dorian,95,UP,Sweep Pad,C_dorian_UP_95_Sweep_Pad.wav,44100,0,Synth Pad,C_dorian_UP_95_Sweep_Pad,1
C,dorian,104,UP,Sitar,C_dorian_UP_104_Sitar.wav,44100,0,Ethnic Timbres,C_dorian_UP_104_Sitar,1
C,dorian,105,UP,Banjo,C_dorian_UP_105_Banjo.wav,44100,0,Ethnic Timbres,C_dorian_UP_105_Banjo,1
C,dorian,106,UP,Shamisen,C_dorian_UP_106_Shamisen.wav,44100,0,Ethnic Timbres,C_dorian_UP_106_Shamisen,1
C,dorian,107,UP,Koto,C_dorian_UP_107_Koto.wav,44100,0,Ethnic Timbres,C_dorian_UP_107_Koto,1
C,dorian,108,UP,Kalimba,C_dorian_UP_108_Kalimba.wav,44100,0,Ethnic Timbres,C_dorian_UP_108_Kalimba,1
C,dorian,109,UP,Bagpipe,C_dorian_UP_109_Bagpipe.wav,44100,0,Ethnic Timbres,C_dorian_UP_109_Bagpipe,1
C,dorian,110,UP,Fiddle,C_dorian_UP_110_Fiddle.wav,44100,0,Ethnic Timbres,C_dorian_UP_110_Fiddle,1
C,dorian,111,UP,Shanai,C_dorian_UP_111_Shanai.wav,44100,0,Ethnic Timbres,C_dorian_UP_111_Shanai,1
C,dorian,0,DOWN,Acoustic Grand Piano,C_dorian_DOWN_0_Acoustic_Grand_Piano.wav,44100,1,Piano Timbres,C_dorian_DOWN_0_Acoustic_Grand_Piano,1
C,dorian,1,DOWN,Bright Acoustic Piano,C_dorian_DOWN_1_Bright_Acoustic_Piano.wav,44100,1,Piano Timbres,C_dorian_DOWN_1_Bright_Acoustic_Piano,1
C,dorian,2,DOWN,Electric Grand Piano,C_dorian_DOWN_2_Electric_Grand_Piano.wav,44100,1,Piano Timbres,C_dorian_DOWN_2_Electric_Grand_Piano,1
C,dorian,3,DOWN,Honky-tonk Piano,C_dorian_DOWN_3_Honky-tonk_Piano.wav,44100,1,Piano Timbres,C_dorian_DOWN_3_Honky-tonk_Piano,1
C,dorian,4,DOWN,Rhodes Piano,C_dorian_DOWN_4_Rhodes_Piano.wav,44100,1,Piano Timbres,C_dorian_DOWN_4_Rhodes_Piano,1
C,dorian,5,DOWN,Chorused Piano,C_dorian_DOWN_5_Chorused_Piano.wav,44100,1,Piano Timbres,C_dorian_DOWN_5_Chorused_Piano,1
C,dorian,6,DOWN,Harpsichord,C_dorian_DOWN_6_Harpsichord.wav,44100,1,Piano Timbres,C_dorian_DOWN_6_Harpsichord,1
C,dorian,7,DOWN,Clavinet,C_dorian_DOWN_7_Clavinet.wav,44100,1,Piano Timbres,C_dorian_DOWN_7_Clavinet,1
C,dorian,10,DOWN,Music Box,C_dorian_DOWN_10_Music_Box.wav,44100,1,Chromatic Percussion,C_dorian_DOWN_10_Music_Box,1
C,dorian,11,DOWN,Vibraphone,C_dorian_DOWN_11_Vibraphone.wav,44100,1,Chromatic Percussion,C_dorian_DOWN_11_Vibraphone,1
C,dorian,12,DOWN,Marimba,C_dorian_DOWN_12_Marimba.wav,44100,1,Chromatic Percussion,C_dorian_DOWN_12_Marimba,1
C,dorian,13,DOWN,Xylophone,C_dorian_DOWN_13_Xylophone.wav,44100,1,Chromatic Percussion,C_dorian_DOWN_13_Xylophone,1
C,dorian,15,DOWN,Dulcimer,C_dorian_DOWN_15_Dulcimer.wav,44100,1,Chromatic Percussion,C_dorian_DOWN_15_Dulcimer,1
C,dorian,16,DOWN,Hammond Organ,C_dorian_DOWN_16_Hammond_Organ.wav,44100,1,Organ Timbres,C_dorian_DOWN_16_Hammond_Organ,1
C,dorian,17,DOWN,Percussive Organ,C_dorian_DOWN_17_Percussive_Organ.wav,44100,1,Organ Timbres,C_dorian_DOWN_17_Percussive_Organ,1
C,dorian,18,DOWN,Rock Organ,C_dorian_DOWN_18_Rock_Organ.wav,44100,1,Organ Timbres,C_dorian_DOWN_18_Rock_Organ,1
C,dorian,19,DOWN,Church Organ,C_dorian_DOWN_19_Church_Organ.wav,44100,1,Organ Timbres,C_dorian_DOWN_19_Church_Organ,1
C,dorian,20,DOWN,Reed Organ,C_dorian_DOWN_20_Reed_Organ.wav,44100,1,Organ Timbres,C_dorian_DOWN_20_Reed_Organ,1
C,dorian,24,DOWN,Acoustic Nylon Guitar,C_dorian_DOWN_24_Acoustic_Nylon_Guitar.wav,44100,1,Guitar Timbres,C_dorian_DOWN_24_Acoustic_Nylon_Guitar,1
C,dorian,25,DOWN,Acoustic Steel Guitar,C_dorian_DOWN_25_Acoustic_Steel_Guitar.wav,44100,1,Guitar Timbres,C_dorian_DOWN_25_Acoustic_Steel_Guitar,1
C,dorian,26,DOWN,Electric Jazz Guitar,C_dorian_DOWN_26_Electric_Jazz_Guitar.wav,44100,1,Guitar Timbres,C_dorian_DOWN_26_Electric_Jazz_Guitar,1
C,dorian,27,DOWN,Electric Clean Guitar,C_dorian_DOWN_27_Electric_Clean_Guitar.wav,44100,1,Guitar Timbres,C_dorian_DOWN_27_Electric_Clean_Guitar,1
C,dorian,28,DOWN,Electric Muted Guitar,C_dorian_DOWN_28_Electric_Muted_Guitar.wav,44100,1,Guitar Timbres,C_dorian_DOWN_28_Electric_Muted_Guitar,1
C,dorian,29,DOWN,Overdriven Guitar,C_dorian_DOWN_29_Overdriven_Guitar.wav,44100,1,Guitar Timbres,C_dorian_DOWN_29_Overdriven_Guitar,1
C,dorian,30,DOWN,Distortion Guitar,C_dorian_DOWN_30_Distortion_Guitar.wav,44100,1,Guitar Timbres,C_dorian_DOWN_30_Distortion_Guitar,1
C,dorian,32,DOWN,Acoustic Bass,C_dorian_DOWN_32_Acoustic_Bass.wav,44100,1,Bass Timbres,C_dorian_DOWN_32_Acoustic_Bass,1
C,dorian,33,DOWN,Fingered Electric Bass,C_dorian_DOWN_33_Fingered_Electric_Bass.wav,44100,1,Bass Timbres,C_dorian_DOWN_33_Fingered_Electric_Bass,1
C,dorian,34,DOWN,Plucked Electric Bass,C_dorian_DOWN_34_Plucked_Electric_Bass.wav,44100,1,Bass Timbres,C_dorian_DOWN_34_Plucked_Electric_Bass,1
C,dorian,35,DOWN,Fretless Bass,C_dorian_DOWN_35_Fretless_Bass.wav,44100,1,Bass Timbres,C_dorian_DOWN_35_Fretless_Bass,1
C,dorian,36,DOWN,Slap Bass 1,C_dorian_DOWN_36_Slap_Bass_1.wav,44100,1,Bass Timbres,C_dorian_DOWN_36_Slap_Bass_1,1
C,dorian,37,DOWN,Slap Bass 2,C_dorian_DOWN_37_Slap_Bass_2.wav,44100,1,Bass Timbres,C_dorian_DOWN_37_Slap_Bass_2,1
C,dorian,38,DOWN,Synth Bass 1,C_dorian_DOWN_38_Synth_Bass_1.wav,44100,1,Bass Timbres,C_dorian_DOWN_38_Synth_Bass_1,1
C,dorian,39,DOWN,Synth Bass 2,C_dorian_DOWN_39_Synth_Bass_2.wav,44100,1,Bass Timbres,C_dorian_DOWN_39_Synth_Bass_2,1
C,dorian,40,DOWN,Violin,C_dorian_DOWN_40_Violin.wav,44100,1,String Timbres,C_dorian_DOWN_40_Violin,1
C,dorian,41,DOWN,Viola,C_dorian_DOWN_41_Viola.wav,44100,1,String Timbres,C_dorian_DOWN_41_Viola,1
C,dorian,42,DOWN,Cello,C_dorian_DOWN_42_Cello.wav,44100,1,String Timbres,C_dorian_DOWN_42_Cello,1
C,dorian,43,DOWN,Contrabass,C_dorian_DOWN_43_Contrabass.wav,44100,1,String Timbres,C_dorian_DOWN_43_Contrabass,1
C,dorian,44,DOWN,Tremolo Strings,C_dorian_DOWN_44_Tremolo_Strings.wav,44100,1,String Timbres,C_dorian_DOWN_44_Tremolo_Strings,1
C,dorian,45,DOWN,Pizzicato Strings,C_dorian_DOWN_45_Pizzicato_Strings.wav,44100,1,String Timbres,C_dorian_DOWN_45_Pizzicato_Strings,1
C,dorian,46,DOWN,Orchestral Harp,C_dorian_DOWN_46_Orchestral_Harp.wav,44100,1,String Timbres,C_dorian_DOWN_46_Orchestral_Harp,1
C,dorian,48,DOWN,String Ensemble 1,C_dorian_DOWN_48_String_Ensemble_1.wav,44100,1,Ensemble Timbres,C_dorian_DOWN_48_String_Ensemble_1,1
C,dorian,49,DOWN,String Ensemble 2,C_dorian_DOWN_49_String_Ensemble_2.wav,44100,1,Ensemble Timbres,C_dorian_DOWN_49_String_Ensemble_2,1
C,dorian,50,DOWN,Synth Strings 1,C_dorian_DOWN_50_Synth_Strings_1.wav,44100,1,Ensemble Timbres,C_dorian_DOWN_50_Synth_Strings_1,1
C,dorian,51,DOWN,Synth Strings 2,C_dorian_DOWN_51_Synth_Strings_2.wav,44100,1,Ensemble Timbres,C_dorian_DOWN_51_Synth_Strings_2,1
C,dorian,52,DOWN,"Choir ""Aah""","C_dorian_DOWN_52_Choir_""Aah"".wav",44100,1,Ensemble Timbres,"C_dorian_DOWN_52_Choir_""Aah""",1
C,dorian,53,DOWN,"Choir ""Ooh""","C_dorian_DOWN_53_Choir_""Ooh"".wav",44100,1,Ensemble Timbres,"C_dorian_DOWN_53_Choir_""Ooh""",1
C,dorian,54,DOWN,Synth Voice,C_dorian_DOWN_54_Synth_Voice.wav,44100,1,Ensemble Timbres,C_dorian_DOWN_54_Synth_Voice,1
C,dorian,56,DOWN,Trumpet,C_dorian_DOWN_56_Trumpet.wav,44100,1,Brass Timbres,C_dorian_DOWN_56_Trumpet,1
C,dorian,57,DOWN,Trombone,C_dorian_DOWN_57_Trombone.wav,44100,1,Brass Timbres,C_dorian_DOWN_57_Trombone,1
C,dorian,58,DOWN,Tuba,C_dorian_DOWN_58_Tuba.wav,44100,1,Brass Timbres,C_dorian_DOWN_58_Tuba,1
C,dorian,59,DOWN,Muted Trumpet,C_dorian_DOWN_59_Muted_Trumpet.wav,44100,1,Brass Timbres,C_dorian_DOWN_59_Muted_Trumpet,1
C,dorian,60,DOWN,French Horn,C_dorian_DOWN_60_French_Horn.wav,44100,1,Brass Timbres,C_dorian_DOWN_60_French_Horn,1
C,dorian,61,DOWN,Brass Section,C_dorian_DOWN_61_Brass_Section.wav,44100,1,Brass Timbres,C_dorian_DOWN_61_Brass_Section,1
C,dorian,62,DOWN,Synth Brass 1,C_dorian_DOWN_62_Synth_Brass_1.wav,44100,1,Brass Timbres,C_dorian_DOWN_62_Synth_Brass_1,1
C,dorian,63,DOWN,Synth Brass 2,C_dorian_DOWN_63_Synth_Brass_2.wav,44100,1,Brass Timbres,C_dorian_DOWN_63_Synth_Brass_2,1
C,dorian,64,DOWN,Soprano Sax,C_dorian_DOWN_64_Soprano_Sax.wav,44100,1,Reed Timbres,C_dorian_DOWN_64_Soprano_Sax,1
C,dorian,65,DOWN,Alto Sax,C_dorian_DOWN_65_Alto_Sax.wav,44100,1,Reed Timbres,C_dorian_DOWN_65_Alto_Sax,1
C,dorian,66,DOWN,Tenor Sax,C_dorian_DOWN_66_Tenor_Sax.wav,44100,1,Reed Timbres,C_dorian_DOWN_66_Tenor_Sax,1
C,dorian,67,DOWN,Baritone Sax,C_dorian_DOWN_67_Baritone_Sax.wav,44100,1,Reed Timbres,C_dorian_DOWN_67_Baritone_Sax,1
C,dorian,68,DOWN,Oboe,C_dorian_DOWN_68_Oboe.wav,44100,1,Reed Timbres,C_dorian_DOWN_68_Oboe,1
C,dorian,69,DOWN,English Horn,C_dorian_DOWN_69_English_Horn.wav,44100,1,Reed Timbres,C_dorian_DOWN_69_English_Horn,1
C,dorian,70,DOWN,Bassoon,C_dorian_DOWN_70_Bassoon.wav,44100,1,Reed Timbres,C_dorian_DOWN_70_Bassoon,1
C,dorian,71,DOWN,Clarinet,C_dorian_DOWN_71_Clarinet.wav,44100,1,Reed Timbres,C_dorian_DOWN_71_Clarinet,1
C,dorian,72,DOWN,Piccolo,C_dorian_DOWN_72_Piccolo.wav,44100,1,Pipe Timbres,C_dorian_DOWN_72_Piccolo,1
C,dorian,73,DOWN,Flute,C_dorian_DOWN_73_Flute.wav,44100,1,Pipe Timbres,C_dorian_DOWN_73_Flute,1
C,dorian,74,DOWN,Recorder,C_dorian_DOWN_74_Recorder.wav,44100,1,Pipe Timbres,C_dorian_DOWN_74_Recorder,1
C,dorian,75,DOWN,Pan Flute,C_dorian_DOWN_75_Pan_Flute.wav,44100,1,Pipe Timbres,C_dorian_DOWN_75_Pan_Flute,1
C,dorian,76,DOWN,Bottle Blow,C_dorian_DOWN_76_Bottle_Blow.wav,44100,1,Pipe Timbres,C_dorian_DOWN_76_Bottle_Blow,1
C,dorian,79,DOWN,Ocarina,C_dorian_DOWN_79_Ocarina.wav,44100,1,Pipe Timbres,C_dorian_DOWN_79_Ocarina,1
C,dorian,80,DOWN,Square Wave Lead,C_dorian_DOWN_80_Square_Wave_Lead.wav,44100,1,Synth Lead,C_dorian_DOWN_80_Square_Wave_Lead,1
C,dorian,81,DOWN,Sawtooth Wave Lead,C_dorian_DOWN_81_Sawtooth_Wave_Lead.wav,44100,1,Synth Lead,C_dorian_DOWN_81_Sawtooth_Wave_Lead,1
C,dorian,82,DOWN,Calliope Lead,C_dorian_DOWN_82_Calliope_Lead.wav,44100,1,Synth Lead,C_dorian_DOWN_82_Calliope_Lead,1
C,dorian,83,DOWN,Chiff Lead,C_dorian_DOWN_83_Chiff_Lead.wav,44100,1,Synth Lead,C_dorian_DOWN_83_Chiff_Lead,1
C,dorian,84,DOWN,Charang Lead,C_dorian_DOWN_84_Charang_Lead.wav,44100,1,Synth Lead,C_dorian_DOWN_84_Charang_Lead,1
C,dorian,85,DOWN,Voice Lead,C_dorian_DOWN_85_Voice_Lead.wav,44100,1,Synth Lead,C_dorian_DOWN_85_Voice_Lead,1
