name,inst,root,pitch,octave,inversion,quality,quality_idx,bpm
AcousticGrandPiano-f3-fulldim7_inv2,AcousticGrandPiano,f3,f,3,2,fulldim7,5,60
AcousticGrandPiano-f3-fulldim7_inv3,AcousticGrandPiano,f3,f,3,3,fulldim7,5,60
AcousticGrandPiano-fs3-fulldim7_inv0,AcousticGrandPiano,fs3,fs,3,0,fulldim7,5,60
AcousticGrandPiano-fs3-fulldim7_inv1,AcousticGrandPiano,fs3,fs,3,1,fulldim7,5,60
AcousticGrandPiano-fs3-fulldim7_inv2,AcousticGrandPiano,fs3,fs,3,2,fulldim7,5,60
AcousticGrandPiano-fs3-fulldim7_inv3,AcousticGrandPiano,fs3,fs,3,3,fulldim7,5,60
AcousticGrandPiano-g3-fulldim7_inv0,AcousticGrandPiano,g3,g,3,0,fulldim7,5,60
AcousticGrandPiano-g3-fulldim7_inv1,AcousticGrandPiano,g3,g,3,1,fulldim7,5,60
AcousticGrandPiano-g3-fulldim7_inv2,AcousticGrandPiano,g3,g,3,2,fulldim7,5,60
AcousticGrandPiano-g3-fulldim7_inv3,AcousticGrandPiano,g3,g,3,3,fulldim7,5,60
AcousticGrandPiano-gs3-fulldim7_inv0,AcousticGrandPiano,gs3,gs,3,0,fulldim7,5,60
AcousticGrandPiano-gs3-fulldim7_inv1,AcousticGrandPiano,gs3,gs,3,1,fulldim7,5,60
AcousticGrandPiano-gs3-fulldim7_inv2,AcousticGrandPiano,gs3,gs,3,2,fulldim7,5,60
AcousticGrandPiano-gs3-fulldim7_inv3,AcousticGrandPiano,gs3,gs,3,3,fulldim7,5,60
AcousticGrandPiano-a3-fulldim7_inv0,AcousticGrandPiano,a3,a,3,0,fulldim7,5,60
AcousticGrandPiano-a3-fulldim7_inv1,AcousticGrandPiano,a3,a,3,1,fulldim7,5,60
AcousticGrandPiano-a3-fulldim7_inv2,AcousticGrandPiano,a3,a,3,2,fulldim7,5,60
AcousticGrandPiano-a3-fulldim7_inv3,AcousticGrandPiano,a3,a,3,3,fulldim7,5,60
AcousticGrandPiano-as3-fulldim7_inv0,AcousticGrandPiano,as3,as,3,0,fulldim7,5,60
AcousticGrandPiano-as3-fulldim7_inv1,AcousticGrandPiano,as3,as,3,1,fulldim7,5,60
AcousticGrandPiano-as3-fulldim7_inv2,AcousticGrandPiano,as3,as,3,2,fulldim7,5,60
AcousticGrandPiano-as3-fulldim7_inv3,AcousticGrandPiano,as3,as,3,3,fulldim7,5,60
AcousticGrandPiano-b3-fulldim7_inv0,AcousticGrandPiano,b3,b,3,0,fulldim7,5,60
AcousticGrandPiano-b3-fulldim7_inv1,AcousticGrandPiano,b3,b,3,1,fulldim7,5,60
AcousticGrandPiano-b3-fulldim7_inv2,AcousticGrandPiano,b3,b,3,2,fulldim7,5,60
AcousticGrandPiano-b3-fulldim7_inv3,AcousticGrandPiano,b3,b,3,3,fulldim7,5,60
AcousticGrandPiano-c4-augmajor7_inv0,AcousticGrandPiano,c4,c,4,0,augmajor7,6,60
AcousticGrandPiano-c4-augmajor7_inv1,AcousticGrandPiano,c4,c,4,1,augmajor7,6,60
AcousticGrandPiano-c3-augmajor7_inv2,AcousticGrandPiano,c3,c,3,2,augmajor7,6,60
AcousticGrandPiano-c3-augmajor7_inv3,AcousticGrandPiano,c3,c,3,3,augmajor7,6,60
AcousticGrandPiano-cs4-augmajor7_inv0,AcousticGrandPiano,cs4,cs,4,0,augmajor7,6,60
AcousticGrandPiano-cs4-augmajor7_inv1,AcousticGrandPiano,cs4,cs,4,1,augmajor7,6,60
AcousticGrandPiano-cs3-augmajor7_inv2,AcousticGrandPiano,cs3,cs,3,2,augmajor7,6,60
AcousticGrandPiano-cs3-augmajor7_inv3,AcousticGrandPiano,cs3,cs,3,3,augmajor7,6,60
AcousticGrandPiano-d4-augmajor7_inv0,AcousticGrandPiano,d4,d,4,0,augmajor7,6,60
AcousticGrandPiano-d3-augmajor7_inv1,AcousticGrandPiano,d3,d,3,1,augmajor7,6,60
AcousticGrandPiano-d3-augmajor7_inv2,AcousticGrandPiano,d3,d,3,2,augmajor7,6,60
AcousticGrandPiano-d3-augmajor7_inv3,AcousticGrandPiano,d3,d,3,3,augmajor7,6,60
AcousticGrandPiano-ds4-augmajor7_inv0,AcousticGrandPiano,ds4,ds,4,0,augmajor7,6,60
AcousticGrandPiano-ds3-augmajor7_inv1,AcousticGrandPiano,ds3,ds,3,1,augmajor7,6,60
AcousticGrandPiano-ds3-augmajor7_inv2,AcousticGrandPiano,ds3,ds,3,2,augmajor7,6,60
AcousticGrandPiano-ds3-augmajor7_inv3,AcousticGrandPiano,ds3,ds,3,3,augmajor7,6,60
AcousticGrandPiano-e4-augmajor7_inv0,AcousticGrandPiano,e4,e,4,0,augmajor7,6,60
AcousticGrandPiano-e3-augmajor7_inv1,AcousticGrandPiano,e3,e,3,1,augmajor7,6,60
AcousticGrandPiano-e3-augmajor7_inv2,AcousticGrandPiano,e3,e,3,2,augmajor7,6,60
AcousticGrandPiano-e3-augmajor7_inv3,AcousticGrandPiano,e3,e,3,3,augmajor7,6,60
AcousticGrandPiano-f4-augmajor7_inv0,AcousticGrandPiano,f4,f,4,0,augmajor7,6,60
AcousticGrandPiano-f3-augmajor7_inv1,AcousticGrandPiano,f3,f,3,1,augmajor7,6,60
AcousticGrandPiano-f3-augmajor7_inv2,AcousticGrandPiano,f3,f,3,2,augmajor7,6,60
AcousticGrandPiano-f3-augmajor7_inv3,AcousticGrandPiano,f3,f,3,3,augmajor7,6,60
AcousticGrandPiano-fs3-augmajor7_inv0,AcousticGrandPiano,fs3,fs,3,0,augmajor7,6,60
AcousticGrandPiano-fs3-augmajor7_inv1,AcousticGrandPiano,fs3,fs,3,1,augmajor7,6,60
AcousticGrandPiano-fs3-augmajor7_inv2,AcousticGrandPiano,fs3,fs,3,2,augmajor7,6,60
AcousticGrandPiano-fs3-augmajor7_inv3,AcousticGrandPiano,fs3,fs,3,3,augmajor7,6,60
AcousticGrandPiano-g3-augmajor7_inv0,AcousticGrandPiano,g3,g,3,0,augmajor7,6,60
AcousticGrandPiano-g3-augmajor7_inv1,AcousticGrandPiano,g3,g,3,1,augmajor7,6,60
AcousticGrandPiano-g3-augmajor7_inv2,AcousticGrandPiano,g3,g,3,2,augmajor7,6,60
AcousticGrandPiano-g3-augmajor7_inv3,AcousticGrandPiano,g3,g,3,3,augmajor7,6,60
AcousticGrandPiano-gs3-augmajor7_inv0,AcousticGrandPiano,gs3,gs,3,0,augmajor7,6,60
AcousticGrandPiano-gs3-augmajor7_inv1,AcousticGrandPiano,gs3,gs,3,1,augmajor7,6,60
AcousticGrandPiano-gs3-augmajor7_inv2,AcousticGrandPiano,gs3,gs,3,2,augmajor7,6,60
AcousticGrandPiano-gs3-augmajor7_inv3,AcousticGrandPiano,gs3,gs,3,3,augmajor7,6,60
AcousticGrandPiano-a3-augmajor7_inv0,AcousticGrandPiano,a3,a,3,0,augmajor7,6,60
AcousticGrandPiano-a3-augmajor7_inv1,AcousticGrandPiano,a3,a,3,1,augmajor7,6,60
AcousticGrandPiano-a3-augmajor7_inv2,AcousticGrandPiano,a3,a,3,2,augmajor7,6,60
AcousticGrandPiano-a3-augmajor7_inv3,AcousticGrandPiano,a3,a,3,3,augmajor7,6,60
AcousticGrandPiano-as3-augmajor7_inv0,AcousticGrandPiano,as3,as,3,0,augmajor7,6,60
AcousticGrandPiano-as3-augmajor7_inv1,AcousticGrandPiano,as3,as,3,1,augmajor7,6,60
AcousticGrandPiano-as3-augmajor7_inv2,AcousticGrandPiano,as3,as,3,2,augmajor7,6,60
AcousticGrandPiano-as3-augmajor7_inv3,AcousticGrandPiano,as3,as,3,3,augmajor7,6,60
AcousticGrandPiano-b3-augmajor7_inv0,AcousticGrandPiano,b3,b,3,0,augmajor7,6,60
AcousticGrandPiano-b3-augmajor7_inv1,AcousticGrandPiano,b3,b,3,1,augmajor7,6,60
AcousticGrandPiano-b3-augmajor7_inv2,AcousticGrandPiano,b3,b,3,2,augmajor7,6,60
AcousticGrandPiano-b3-augmajor7_inv3,AcousticGrandPiano,b3,b,3,3,augmajor7,6,60
AcousticGrandPiano-c4-augminor7_inv0,AcousticGrandPiano,c4,c,4,0,augminor7,7,60
AcousticGrandPiano-c4-augminor7_inv1,AcousticGrandPiano,c4,c,4,1,augminor7,7,60
AcousticGrandPiano-c3-augminor7_inv2,AcousticGrandPiano,c3,c,3,2,augminor7,7,60
AcousticGrandPiano-c3-augminor7_inv3,AcousticGrandPiano,c3,c,3,3,augminor7,7,60
AcousticGrandPiano-cs4-augminor7_inv0,AcousticGrandPiano,cs4,cs,4,0,augminor7,7,60
AcousticGrandPiano-cs4-augminor7_inv1,AcousticGrandPiano,cs4,cs,4,1,augminor7,7,60
AcousticGrandPiano-cs3-augminor7_inv2,AcousticGrandPiano,cs3,cs,3,2,augminor7,7,60
AcousticGrandPiano-cs3-augminor7_inv3,AcousticGrandPiano,cs3,cs,3,3,augminor7,7,60
AcousticGrandPiano-d4-augminor7_inv0,AcousticGrandPiano,d4,d,4,0,augminor7,7,60
AcousticGrandPiano-d3-augminor7_inv1,AcousticGrandPiano,d3,d,3,1,augminor7,7,60
AcousticGrandPiano-d3-augminor7_inv2,AcousticGrandPiano,d3,d,3,2,augminor7,7,60
AcousticGrandPiano-d3-augminor7_inv3,AcousticGrandPiano,d3,d,3,3,augminor7,7,60
AcousticGrandPiano-ds4-augminor7_inv0,AcousticGrandPiano,ds4,ds,4,0,augminor7,7,60
AcousticGrandPiano-ds3-augminor7_inv1,AcousticGrandPiano,ds3,ds,3,1,augminor7,7,60
AcousticGrandPiano-ds3-augminor7_inv2,AcousticGrandPiano,ds3,ds,3,2,augminor7,7,60
AcousticGrandPiano-ds3-augminor7_inv3,AcousticGrandPiano,ds3,ds,3,3,augminor7,7,60
AcousticGrandPiano-e4-augminor7_inv0,AcousticGrandPiano,e4,e,4,0,augminor7,7,60
AcousticGrandPiano-e3-augminor7_inv1,AcousticGrandPiano,e3,e,3,1,augminor7,7,60
AcousticGrandPiano-e3-augminor7_inv2,AcousticGrandPiano,e3,e,3,2,augminor7,7,60
AcousticGrandPiano-e3-augminor7_inv3,AcousticGrandPiano,e3,e,3,3,augminor7,7,60
AcousticGrandPiano-f4-augminor7_inv0,AcousticGrandPiano,f4,f,4,0,augminor7,7,60
AcousticGrandPiano-f3-augminor7_inv1,AcousticGrandPiano,f3,f,3,1,augminor7,7,60
AcousticGrandPiano-f3-augminor7_inv2,AcousticGrandPiano,f3,f,3,2,augminor7,7,60
AcousticGrandPiano-f3-augminor7_inv3,AcousticGrandPiano,f3,f,3,3,augminor7,7,60
AcousticGrandPiano-fs3-augminor7_inv0,AcousticGrandPiano,fs3,fs,3,0,augminor7,7,60
AcousticGrandPiano-fs3-augminor7_inv1,AcousticGrandPiano,fs3,fs,3,1,augminor7,7,60
AcousticGrandPiano-fs3-augminor7_inv2,AcousticGrandPiano,fs3,fs,3,2,augminor7,7,60
AcousticGrandPiano-fs3-augminor7_inv3,AcousticGrandPiano,fs3,fs,3,3,augminor7,7,60
AcousticGrandPiano-g3-augminor7_inv0,AcousticGrandPiano,g3,g,3,0,augminor7,7,60
AcousticGrandPiano-g3-augminor7_inv1,AcousticGrandPiano,g3,g,3,1,augminor7,7,60
AcousticGrandPiano-g3-augminor7_inv2,AcousticGrandPiano,g3,g,3,2,augminor7,7,60
AcousticGrandPiano-g3-augminor7_inv3,AcousticGrandPiano,g3,g,3,3,augminor7,7,60
AcousticGrandPiano-gs3-augminor7_inv0,AcousticGrandPiano,gs3,gs,3,0,augminor7,7,60
AcousticGrandPiano-gs3-augminor7_inv1,AcousticGrandPiano,gs3,gs,3,1,augminor7,7,60
AcousticGrandPiano-gs3-augminor7_inv2,AcousticGrandPiano,gs3,gs,3,2,augminor7,7,60
AcousticGrandPiano-gs3-augminor7_inv3,AcousticGrandPiano,gs3,gs,3,3,augminor7,7,60
AcousticGrandPiano-a3-augminor7_inv0,AcousticGrandPiano,a3,a,3,0,augminor7,7,60
AcousticGrandPiano-a3-augminor7_inv1,AcousticGrandPiano,a3,a,3,1,augminor7,7,60
AcousticGrandPiano-a3-augminor7_inv2,AcousticGrandPiano,a3,a,3,2,augminor7,7,60
AcousticGrandPiano-a3-augminor7_inv3,AcousticGrandPiano,a3,a,3,3,augminor7,7,60
AcousticGrandPiano-as3-augminor7_inv0,AcousticGrandPiano,as3,as,3,0,augminor7,7,60
AcousticGrandPiano-as3-augminor7_inv1,AcousticGrandPiano,as3,as,3,1,augminor7,7,60
AcousticGrandPiano-as3-augminor7_inv2,AcousticGrandPiano,as3,as,3,2,augminor7,7,60
AcousticGrandPiano-as3-augminor7_inv3,AcousticGrandPiano,as3,as,3,3,augminor7,7,60
AcousticGrandPiano-b3-augminor7_inv0,AcousticGrandPiano,b3,b,3,0,augminor7,7,60
AcousticGrandPiano-b3-augminor7_inv1,AcousticGrandPiano,b3,b,3,1,augminor7,7,60
AcousticGrandPiano-b3-augminor7_inv2,AcousticGrandPiano,b3,b,3,2,augminor7,7,60
AcousticGrandPiano-b3-augminor7_inv3,AcousticGrandPiano,b3,b,3,3,augminor7,7,60
BrightAcousticPiano-c4-major7_inv0,BrightAcousticPiano,c4,c,4,0,major7,0,60
BrightAcousticPiano-c4-major7_inv1,BrightAcousticPiano,c4,c,4,1,major7,0,60
BrightAcousticPiano-c3-major7_inv2,BrightAcousticPiano,c3,c,3,2,major7,0,60
BrightAcousticPiano-c3-major7_inv3,BrightAcousticPiano,c3,c,3,3,major7,0,60
BrightAcousticPiano-cs4-major7_inv0,BrightAcousticPiano,cs4,cs,4,0,major7,0,60
BrightAcousticPiano-cs4-major7_inv1,BrightAcousticPiano,cs4,cs,4,1,major7,0,60
BrightAcousticPiano-cs3-major7_inv2,BrightAcousticPiano,cs3,cs,3,2,major7,0,60
BrightAcousticPiano-cs3-major7_inv3,BrightAcousticPiano,cs3,cs,3,3,major7,0,60
BrightAcousticPiano-d4-major7_inv0,BrightAcousticPiano,d4,d,4,0,major7,0,60
BrightAcousticPiano-d3-major7_inv1,BrightAcousticPiano,d3,d,3,1,major7,0,60
BrightAcousticPiano-d3-major7_inv2,BrightAcousticPiano,d3,d,3,2,major7,0,60
BrightAcousticPiano-d3-major7_inv3,BrightAcousticPiano,d3,d,3,3,major7,0,60
BrightAcousticPiano-ds4-major7_inv0,BrightAcousticPiano,ds4,ds,4,0,major7,0,60
BrightAcousticPiano-ds3-major7_inv1,BrightAcousticPiano,ds3,ds,3,1,major7,0,60
BrightAcousticPiano-ds3-major7_inv2,BrightAcousticPiano,ds3,ds,3,2,major7,0,60
BrightAcousticPiano-ds3-major7_inv3,BrightAcousticPiano,ds3,ds,3,3,major7,0,60
BrightAcousticPiano-e4-major7_inv0,BrightAcousticPiano,e4,e,4,0,major7,0,60
BrightAcousticPiano-e3-major7_inv1,BrightAcousticPiano,e3,e,3,1,major7,0,60
BrightAcousticPiano-e3-major7_inv2,BrightAcousticPiano,e3,e,3,2,major7,0,60
BrightAcousticPiano-e3-major7_inv3,BrightAcousticPiano,e3,e,3,3,major7,0,60
BrightAcousticPiano-f4-major7_inv0,BrightAcousticPiano,f4,f,4,0,major7,0,60
BrightAcousticPiano-f3-major7_inv1,BrightAcousticPiano,f3,f,3,1,major7,0,60
BrightAcousticPiano-f3-major7_inv2,BrightAcousticPiano,f3,f,3,2,major7,0,60
BrightAcousticPiano-f3-major7_inv3,BrightAcousticPiano,f3,f,3,3,major7,0,60
BrightAcousticPiano-fs3-major7_inv0,BrightAcousticPiano,fs3,fs,3,0,major7,0,60
BrightAcousticPiano-fs3-major7_inv1,BrightAcousticPiano,fs3,fs,3,1,major7,0,60
BrightAcousticPiano-fs3-major7_inv2,BrightAcousticPiano,fs3,fs,3,2,major7,0,60
BrightAcousticPiano-fs3-major7_inv3,BrightAcousticPiano,fs3,fs,3,3,major7,0,60
BrightAcousticPiano-g3-major7_inv0,BrightAcousticPiano,g3,g,3,0,major7,0,60
BrightAcousticPiano-g3-major7_inv1,BrightAcousticPiano,g3,g,3,1,major7,0,60
BrightAcousticPiano-g3-major7_inv2,BrightAcousticPiano,g3,g,3,2,major7,0,60
BrightAcousticPiano-g3-major7_inv3,BrightAcousticPiano,g3,g,3,3,major7,0,60
BrightAcousticPiano-gs3-major7_inv0,BrightAcousticPiano,gs3,gs,3,0,major7,0,60
BrightAcousticPiano-gs3-major7_inv1,BrightAcousticPiano,gs3,gs,3,1,major7,0,60
BrightAcousticPiano-gs3-major7_inv2,BrightAcousticPiano,gs3,gs,3,2,major7,0,60
BrightAcousticPiano-gs3-major7_inv3,BrightAcousticPiano,gs3,gs,3,3,major7,0,60
BrightAcousticPiano-a3-major7_inv0,BrightAcousticPiano,a3,a,3,0,major7,0,60
BrightAcousticPiano-a3-major7_inv1,BrightAcousticPiano,a3,a,3,1,major7,0,60
BrightAcousticPiano-a3-major7_inv2,BrightAcousticPiano,a3,a,3,2,major7,0,60
BrightAcousticPiano-a3-major7_inv3,BrightAcousticPiano,a3,a,3,3,major7,0,60
BrightAcousticPiano-as3-major7_inv0,BrightAcousticPiano,as3,as,3,0,major7,0,60
BrightAcousticPiano-as3-major7_inv1,BrightAcousticPiano,as3,as,3,1,major7,0,60
BrightAcousticPiano-as3-major7_inv2,BrightAcousticPiano,as3,as,3,2,major7,0,60
BrightAcousticPiano-as3-major7_inv3,BrightAcousticPiano,as3,as,3,3,major7,0,60
BrightAcousticPiano-b3-major7_inv0,BrightAcousticPiano,b3,b,3,0,major7,0,60
BrightAcousticPiano-b3-major7_inv1,BrightAcousticPiano,b3,b,3,1,major7,0,60
BrightAcousticPiano-b3-major7_inv2,BrightAcousticPiano,b3,b,3,2,major7,0,60
BrightAcousticPiano-b3-major7_inv3,BrightAcousticPiano,b3,b,3,3,major7,0,60
BrightAcousticPiano-c4-minor7_inv0,BrightAcousticPiano,c4,c,4,0,minor7,1,60
BrightAcousticPiano-c4-minor7_inv1,BrightAcousticPiano,c4,c,4,1,minor7,1,60
BrightAcousticPiano-c3-minor7_inv2,BrightAcousticPiano,c3,c,3,2,minor7,1,60
BrightAcousticPiano-c3-minor7_inv3,BrightAcousticPiano,c3,c,3,3,minor7,1,60
BrightAcousticPiano-cs4-minor7_inv0,BrightAcousticPiano,cs4,cs,4,0,minor7,1,60
BrightAcousticPiano-cs4-minor7_inv1,BrightAcousticPiano,cs4,cs,4,1,minor7,1,60
BrightAcousticPiano-cs3-minor7_inv2,BrightAcousticPiano,cs3,cs,3,2,minor7,1,60
BrightAcousticPiano-cs3-minor7_inv3,BrightAcousticPiano,cs3,cs,3,3,minor7,1,60
BrightAcousticPiano-d4-minor7_inv0,BrightAcousticPiano,d4,d,4,0,minor7,1,60
BrightAcousticPiano-d4-minor7_inv1,BrightAcousticPiano,d4,d,4,1,minor7,1,60
BrightAcousticPiano-d3-minor7_inv2,BrightAcousticPiano,d3,d,3,2,minor7,1,60
BrightAcousticPiano-d3-minor7_inv3,BrightAcousticPiano,d3,d,3,3,minor7,1,60
BrightAcousticPiano-ds4-minor7_inv0,BrightAcousticPiano,ds4,ds,4,0,minor7,1,60
BrightAcousticPiano-ds3-minor7_inv1,BrightAcousticPiano,ds3,ds,3,1,minor7,1,60
BrightAcousticPiano-ds3-minor7_inv2,BrightAcousticPiano,ds3,ds,3,2,minor7,1,60
BrightAcousticPiano-ds3-minor7_inv3,BrightAcousticPiano,ds3,ds,3,3,minor7,1,60
BrightAcousticPiano-e4-minor7_inv0,BrightAcousticPiano,e4,e,4,0,minor7,1,60
BrightAcousticPiano-e3-minor7_inv1,BrightAcousticPiano,e3,e,3,1,minor7,1,60
BrightAcousticPiano-e3-minor7_inv2,BrightAcousticPiano,e3,e,3,2,minor7,1,60
BrightAcousticPiano-e3-minor7_inv3,BrightAcousticPiano,e3,e,3,3,minor7,1,60
BrightAcousticPiano-f4-minor7_inv0,BrightAcousticPiano,f4,f,4,0,minor7,1,60
BrightAcousticPiano-f3-minor7_inv1,BrightAcousticPiano,f3,f,3,1,minor7,1,60
BrightAcousticPiano-f3-minor7_inv2,BrightAcousticPiano,f3,f,3,2,minor7,1,60
BrightAcousticPiano-f3-minor7_inv3,BrightAcousticPiano,f3,f,3,3,minor7,1,60
BrightAcousticPiano-fs3-minor7_inv0,BrightAcousticPiano,fs3,fs,3,0,minor7,1,60
BrightAcousticPiano-fs3-minor7_inv1,BrightAcousticPiano,fs3,fs,3,1,minor7,1,60
BrightAcousticPiano-fs3-minor7_inv2,BrightAcousticPiano,fs3,fs,3,2,minor7,1,60
BrightAcousticPiano-fs3-minor7_inv3,BrightAcousticPiano,fs3,fs,3,3,minor7,1,60
BrightAcousticPiano-g3-minor7_inv0,BrightAcousticPiano,g3,g,3,0,minor7,1,60
BrightAcousticPiano-g3-minor7_inv1,BrightAcousticPiano,g3,g,3,1,minor7,1,60
BrightAcousticPiano-g3-minor7_inv2,BrightAcousticPiano,g3,g,3,2,minor7,1,60
BrightAcousticPiano-g3-minor7_inv3,BrightAcousticPiano,g3,g,3,3,minor7,1,60
BrightAcousticPiano-gs3-minor7_inv0,BrightAcousticPiano,gs3,gs,3,0,minor7,1,60
BrightAcousticPiano-gs3-minor7_inv1,BrightAcousticPiano,gs3,gs,3,1,minor7,1,60
BrightAcousticPiano-gs3-minor7_inv2,BrightAcousticPiano,gs3,gs,3,2,minor7,1,60
BrightAcousticPiano-gs3-minor7_inv3,BrightAcousticPiano,gs3,gs,3,3,minor7,1,60
BrightAcousticPiano-a3-minor7_inv0,BrightAcousticPiano,a3,a,3,0,minor7,1,60
BrightAcousticPiano-a3-minor7_inv1,BrightAcousticPiano,a3,a,3,1,minor7,1,60
BrightAcousticPiano-a3-minor7_inv2,BrightAcousticPiano,a3,a,3,2,minor7,1,60
BrightAcousticPiano-a3-minor7_inv3,BrightAcousticPiano,a3,a,3,3,minor7,1,60
BrightAcousticPiano-as3-minor7_inv0,BrightAcousticPiano,as3,as,3,0,minor7,1,60
BrightAcousticPiano-as3-minor7_inv1,BrightAcousticPiano,as3,as,3,1,minor7,1,60
BrightAcousticPiano-as3-minor7_inv2,BrightAcousticPiano,as3,as,3,2,minor7,1,60
BrightAcousticPiano-as3-minor7_inv3,BrightAcousticPiano,as3,as,3,3,minor7,1,60
BrightAcousticPiano-b3-minor7_inv0,BrightAcousticPiano,b3,b,3,0,minor7,1,60
BrightAcousticPiano-b3-minor7_inv1,BrightAcousticPiano,b3,b,3,1,minor7,1,60
BrightAcousticPiano-b3-minor7_inv2,BrightAcousticPiano,b3,b,3,2,minor7,1,60
BrightAcousticPiano-b3-minor7_inv3,BrightAcousticPiano,b3,b,3,3,minor7,1,60
BrightAcousticPiano-c4-majorminor7_inv0,BrightAcousticPiano,c4,c,4,0,majorminor7,2,60
BrightAcousticPiano-c4-majorminor7_inv1,BrightAcousticPiano,c4,c,4,1,majorminor7,2,60
BrightAcousticPiano-c3-majorminor7_inv2,BrightAcousticPiano,c3,c,3,2,majorminor7,2,60
BrightAcousticPiano-c3-majorminor7_inv3,BrightAcousticPiano,c3,c,3,3,majorminor7,2,60
BrightAcousticPiano-cs4-majorminor7_inv0,BrightAcousticPiano,cs4,cs,4,0,majorminor7,2,60
BrightAcousticPiano-cs4-majorminor7_inv1,BrightAcousticPiano,cs4,cs,4,1,majorminor7,2,60
BrightAcousticPiano-cs3-majorminor7_inv2,BrightAcousticPiano,cs3,cs,3,2,majorminor7,2,60
BrightAcousticPiano-cs3-majorminor7_inv3,BrightAcousticPiano,cs3,cs,3,3,majorminor7,2,60
BrightAcousticPiano-d4-majorminor7_inv0,BrightAcousticPiano,d4,d,4,0,majorminor7,2,60
BrightAcousticPiano-d3-majorminor7_inv1,BrightAcousticPiano,d3,d,3,1,majorminor7,2,60
BrightAcousticPiano-d3-majorminor7_inv2,BrightAcousticPiano,d3,d,3,2,majorminor7,2,60
BrightAcousticPiano-d3-majorminor7_inv3,BrightAcousticPiano,d3,d,3,3,majorminor7,2,60
BrightAcousticPiano-ds4-majorminor7_inv0,BrightAcousticPiano,ds4,ds,4,0,majorminor7,2,60
BrightAcousticPiano-ds3-majorminor7_inv1,BrightAcousticPiano,ds3,ds,3,1,majorminor7,2,60
BrightAcousticPiano-ds3-majorminor7_inv2,BrightAcousticPiano,ds3,ds,3,2,majorminor7,2,60
BrightAcousticPiano-ds3-majorminor7_inv3,BrightAcousticPiano,ds3,ds,3,3,majorminor7,2,60
BrightAcousticPiano-e4-majorminor7_inv0,BrightAcousticPiano,e4,e,4,0,majorminor7,2,60
BrightAcousticPiano-e3-majorminor7_inv1,BrightAcousticPiano,e3,e,3,1,majorminor7,2,60
BrightAcousticPiano-e3-majorminor7_inv2,BrightAcousticPiano,e3,e,3,2,majorminor7,2,60
BrightAcousticPiano-e3-majorminor7_inv3,BrightAcousticPiano,e3,e,3,3,majorminor7,2,60
BrightAcousticPiano-f4-majorminor7_inv0,BrightAcousticPiano,f4,f,4,0,majorminor7,2,60
BrightAcousticPiano-f3-majorminor7_inv1,BrightAcousticPiano,f3,f,3,1,majorminor7,2,60
BrightAcousticPiano-f3-majorminor7_inv2,BrightAcousticPiano,f3,f,3,2,majorminor7,2,60
BrightAcousticPiano-f3-majorminor7_inv3,BrightAcousticPiano,f3,f,3,3,majorminor7,2,60
BrightAcousticPiano-fs3-majorminor7_inv0,BrightAcousticPiano,fs3,fs,3,0,majorminor7,2,60
BrightAcousticPiano-fs3-majorminor7_inv1,BrightAcousticPiano,fs3,fs,3,1,majorminor7,2,60
BrightAcousticPiano-fs3-majorminor7_inv2,BrightAcousticPiano,fs3,fs,3,2,majorminor7,2,60
BrightAcousticPiano-fs3-majorminor7_inv3,BrightAcousticPiano,fs3,fs,3,3,majorminor7,2,60
BrightAcousticPiano-g3-majorminor7_inv0,BrightAcousticPiano,g3,g,3,0,majorminor7,2,60
BrightAcousticPiano-g3-majorminor7_inv1,BrightAcousticPiano,g3,g,3,1,majorminor7,2,60
BrightAcousticPiano-g3-majorminor7_inv2,BrightAcousticPiano,g3,g,3,2,majorminor7,2,60
BrightAcousticPiano-g3-majorminor7_inv3,BrightAcousticPiano,g3,g,3,3,majorminor7,2,60
BrightAcousticPiano-gs3-majorminor7_inv0,BrightAcousticPiano,gs3,gs,3,0,majorminor7,2,60
BrightAcousticPiano-gs3-majorminor7_inv1,BrightAcousticPiano,gs3,gs,3,1,majorminor7,2,60
BrightAcousticPiano-gs3-majorminor7_inv2,BrightAcousticPiano,gs3,gs,3,2,majorminor7,2,60
BrightAcousticPiano-gs3-majorminor7_inv3,BrightAcousticPiano,gs3,gs,3,3,majorminor7,2,60
BrightAcousticPiano-a3-majorminor7_inv0,BrightAcousticPiano,a3,a,3,0,majorminor7,2,60
BrightAcousticPiano-a3-majorminor7_inv1,BrightAcousticPiano,a3,a,3,1,majorminor7,2,60
BrightAcousticPiano-a3-majorminor7_inv2,BrightAcousticPiano,a3,a,3,2,majorminor7,2,60
BrightAcousticPiano-a3-majorminor7_inv3,BrightAcousticPiano,a3,a,3,3,majorminor7,2,60
BrightAcousticPiano-as3-majorminor7_inv0,BrightAcousticPiano,as3,as,3,0,majorminor7,2,60
BrightAcousticPiano-as3-majorminor7_inv1,BrightAcousticPiano,as3,as,3,1,majorminor7,2,60
BrightAcousticPiano-as3-majorminor7_inv2,BrightAcousticPiano,as3,as,3,2,majorminor7,2,60
BrightAcousticPiano-as3-majorminor7_inv3,BrightAcousticPiano,as3,as,3,3,majorminor7,2,60
BrightAcousticPiano-b3-majorminor7_inv0,BrightAcousticPiano,b3,b,3,0,majorminor7,2,60
BrightAcousticPiano-b3-majorminor7_inv1,BrightAcousticPiano,b3,b,3,1,majorminor7,2,60
